Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
2010,IRQ,JOR,Iraq,Jordan,REF,Tafilah,U,U,7,0,0,5,0,0,12,0,9,0,0,0,0,9,21
2010,IRQ,JOR,Iraq,Jordan,REF,Zarqa,U,U,176,219,115,629,76,0,1215,141,214,170,639,54,0,1218,2433
2010,IRQ,JPN,Iraq,Japan,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
2010,IRQ,KOR,Iraq,Republic of Korea,REF,Seoul : Point,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2010,IRQ,KWT,Iraq,Kuwait,ASY,Dispersed in the country / territory,U,U,32,22,40,106,95,0,295,36,34,48,281,100,0,499,794
2010,IRQ,KWT,Iraq,Kuwait,REF,Dispersed in the country / territory,U,U,8,8,5,39,0,0,60,7,11,7,33,5,0,63,123
2010,IRQ,LBR,Iraq,Liberia,REF,Monrovia : Point,U,U,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2010,IRQ,LBY,Iraq,Libya,ASY,Tripoli : Point,U,U,10,43,31,149,7,0,240,18,33,49,173,17,0,290,530
2010,IRQ,LBY,Iraq,Libya,REF,Tripoli : Point,U,U,73,154,186,939,55,0,1407,73,188,174,923,120,0,1478,2885
2010,IRQ,LBN,Iraq,Lebanon,ASY,Beirut,U,U,6,0,0,12,0,0,18,0,7,5,55,0,0,67,85
2010,IRQ,LBN,Iraq,Lebanon,ASY,Bekaa,U,U,6,0,0,5,0,0,11,0,5,0,17,0,0,22,33
2010,IRQ,LBN,Iraq,Lebanon,ASY,Mount Lebanon,U,U,20,19,12,79,5,0,135,18,29,21,259,5,0,332,467
2010,IRQ,LBN,Iraq,Lebanon,ASY,North,U,U,0,0,0,5,0,0,5,0,0,0,9,0,0,9,14
2010,IRQ,LBN,Iraq,Lebanon,ASY,South,U,U,0,8,0,0,0,0,8,0,0,8,33,0,0,41,49
2010,IRQ,LBN,Iraq,Lebanon,REF,Beirut,U,U,33,34,20,153,10,0,250,46,40,33,360,12,0,491,741
2010,IRQ,LBN,Iraq,Lebanon,REF,Bekaa,U,U,30,23,18,80,5,0,156,26,37,39,117,10,0,229,385
2010,IRQ,LBN,Iraq,Lebanon,REF,Mount Lebanon,U,U,290,298,244,1167,104,0,2103,309,355,246,2315,86,0,3311,5414
2010,IRQ,LBN,Iraq,Lebanon,REF,North,U,U,5,6,5,22,0,0,38,5,7,5,38,0,0,55,93
2010,IRQ,LBN,Iraq,Lebanon,REF,South,U,U,67,92,41,156,11,0,367,86,98,46,385,15,0,630,997
2010,IRQ,LIE,Iraq,Liechtenstein,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2010,IRQ,LTU,Iraq,Lithuania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2010,IRQ,LUX,Iraq,Luxembourg,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2010,IRQ,LVA,Iraq,Latvia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2010,IRQ,MRT,Iraq,Mauritania,REF,Nouakchott/Nouadhibou : Point,U,U,0,0,8,7,0,0,15,5,7,5,19,0,0,36,51
2010,IRQ,MDA,Iraq,Republic of Moldova,ASY,Chisinau : Municipality,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2010,IRQ,MEX,Iraq,Mexico,REF,Mexico City : Point,U,U,0,0,0,5,0,0,5,0,0,0,36,0,0,36,41
2010,IRQ,MLI,Iraq,Mali,ASY,Bamako : Point,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2010,IRQ,MYS,Iraq,Malaysia,ASY,Kuala Lumpur : Wilayah Persekutuan - Federal State,U,U,9,15,9,43,0,0,76,9,15,10,78,0,0,112,188
2010,IRQ,MYS,Iraq,Malaysia,REF,Kuala Lumpur : Wilayah Persekutuan - Federal State,U,U,17,45,25,113,8,0,208,20,35,38,188,9,0,290,498
2010,IRQ,MAR,Iraq,Morocco,REF,Rabat : Point,U,U,5,17,9,30,5,0,66,7,14,13,63,5,0,102,168
2010,IRQ,MLT,Iraq,Malta,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2010,IRQ,MLT,Iraq,Malta,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
2010,IRQ,NPL,Iraq,Nepal,REF,Kathmandu : Point,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2010,IRQ,NLD,Iraq,Netherlands (Kingdom of the),ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,834,834,0,0,0,0,0,2191,2191,3025
2010,IRQ,NLD,Iraq,Netherlands (Kingdom of the),REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17779
2010,IRQ,NER,Iraq,Niger,REF,Niamey : Point,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2010,IRQ,NOR,Iraq,Norway,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044
2010,IRQ,NOR,Iraq,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6320
2010,IRQ,NZL,Iraq,New Zealand,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2010,IRQ,NZL,Iraq,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
2010,IRQ,OMN,Iraq,Oman,ASY,Dispersed in the country / territory,U,U,0,0,6,0,0,0,6,0,0,0,7,0,0,7,13
2010,IRQ,OMN,Iraq,Oman,REF,Dispersed in the country / territory,U,U,8,7,0,28,0,0,43,0,9,0,14,5,0,28,71
2010,IRQ,PAK,Iraq,Pakistan,ASY,Islamabad : Point,U,U,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9
2010,IRQ,PAK,Iraq,Pakistan,REF,Islamabad : Point,U,U,0,0,5,8,0,0,13,0,5,0,20,0,0,25,38
2010,IRQ,PAK,Iraq,Pakistan,REF,Peshawar : Point,U,U,0,6,0,5,0,0,11,0,0,6,6,0,0,12,23
2010,IRQ,PAK,Iraq,Pakistan,REF,Quetta : Point,U,U,0,0,5,6,0,0,11,0,0,5,10,0,0,15,26
2010,IRQ,PRY,Iraq,Paraguay,REF,Asuncion : Point,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2010,IRQ,PER,Iraq,Peru,REF,Dispersed in the country / territory,U,U,0,0,0,5,0,0,5,0,0,0,11,0,0,11,16
2010,IRQ,PHL,Iraq,Philippines,ASY,National Capital region (NCR),U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2010,IRQ,PHL,Iraq,Philippines,REF,National Capital region (NCR),U,U,0,0,0,5,0,0,5,0,0,0,18,0,0,18,23
2010,IRQ,POL,Iraq,Poland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2010,IRQ,POL,Iraq,Poland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
2010,IRQ,PRT,Iraq,Portugal,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2010,IRQ,QAT,Iraq,Qatar,ASY,Dispersed in the country / territory,U,U,0,0,0,7,0,0,7,0,0,0,8,0,0,8,15
2010,IRQ,QAT,Iraq,Qatar,REF,Dispersed in the country / territory,U,U,5,0,0,12,0,0,17,8,0,0,13,0,0,21,38
2010,IRQ,ROU,Iraq,Romania,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2010,IRQ,ROU,Iraq,Romania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483
2010,IRQ,ZAF,Iraq,South Africa,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2010,IRQ,RUS,Iraq,Russian Federation,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2010,IRQ,RUS,Iraq,Russian Federation,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
2010,IRQ,SAU,Iraq,Saudi Arabia,ASY,Jeddah : Point,U,U,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7
2010,IRQ,SAU,Iraq,Saudi Arabia,ASY,Khobar : Point,U,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2010,IRQ,SAU,Iraq,Saudi Arabia,ASY,Riyadh : Point,U,U,0,0,5,6,0,0,11,0,0,5,11,0,0,16,27
2010,IRQ,SAU,Iraq,Saudi Arabia,REF,Al-Qateef : Point,U,U,0,5,0,0,0,0,5,0,0,5,0,0,0,5,10
2010,IRQ,SAU,Iraq,Saudi Arabia,REF,Jeddah : Point,U,U,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2010,IRQ,SAU,Iraq,Saudi Arabia,REF,Madinah : Emirate - Region,U,U,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6
2010,IRQ,SAU,Iraq,Saudi Arabia,REF,Riyadh : Point,U,U,0,8,0,0,0,0,8,0,0,9,0,0,0,9,17
2010,IRQ,ESP,Iraq,Spain,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,11,11,0,0,0,0,0,18,18,29
2010,IRQ,ESP,Iraq,Spain,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263
2010,IRQ,SRB,Iraq,Serbia,ASY,Belgrade,U,U,0,0,5,0,0,0,5,0,0,6,0,0,0,6,11
2010,IRQ,SRB,Iraq,Serbia,ASY,Kosovo (Serbia),U,U,0,0,0,0,0,0,0,0,6,0,5,0,0,11,11
2010,IRQ,SRB,Iraq,Serbia,REF,Belgrade,U,U,0,0,0,0,0,0,0,0,0,9,0,0,0,9,9
2010,IRQ,SRB,Iraq,Serbia,REF,Kosovo (Serbia),U,U,0,7,0,5,0,0,12,0,6,0,5,0,0,11,23
2010,IRQ,SVK,Iraq,Slovakia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
2010,IRQ,SVK,Iraq,Slovakia,REF,Trnava - Kraj/Region,U,U,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6
2010,IRQ,SVK,Iraq,Slovakia,REF,Zilina - Kraj/Region,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2010,IRQ,SVN,Iraq,Slovenia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2010,IRQ,SWE,Iraq,Sweden,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580
2010,IRQ,SWE,Iraq,Sweden,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29013
2010,IRQ,CHE,Iraq,Switzerland,ASY,Dispersed in the country / territory,U,U,25,12,13,90,0,0,140,20,25,17,440,0,0,502,642
2010,IRQ,CHE,Iraq,Switzerland,REF,Dispersed in the country / territory,U,U,96,136,101,394,22,1095,1844,95,151,124,1050,14,1285,2719,4563
2010,IRQ,SYR,Iraq,Syrian Arab Republic,ASY,Al Haskah,U,U,0,5,5,9,5,0,24,0,7,0,0,0,0,7,31
2010,IRQ,SYR,Iraq,Syrian Arab Republic,ASY,Al Ladhiqiyah,U,U,0,6,0,0,0,0,6,6,0,0,0,0,0,6,12
2010,IRQ,SYR,Iraq,Syrian Arab Republic,ASY,Dar'a,U,U,7,0,0,0,0,0,7,0,7,0,0,0,0,7,14
2010,IRQ,SYR,Iraq,Syrian Arab Republic,ASY,Dayr az Zawr,U,U,0,0,0,5,0,0,5,0,8,0,0,0,0,8,13
2010,IRQ,SYR,Iraq,Syrian Arab Republic,ASY,Dimashq,U,U,27,35,22,121,13,0,218,22,30,25,183,0,20,280,498
2010,IRQ,SYR,Iraq,Syrian Arab Republic,ASY,Dispersed in the country / territory,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2010,IRQ,SYR,Iraq,Syrian Arab Republic,ASY,Halab,U,U,0,9,0,10,0,0,19,6,0,0,11,0,0,17,36
2010,IRQ,SYR,Iraq,Syrian Arab Republic,ASY,Hims,U,U,0,0,0,5,0,0,5,0,0,0,9,0,0,9,14
2010,IRQ,SYR,Iraq,Syrian Arab Republic,REF,Al Haskah,U,U,460,682,492,1772,211,0,3617,472,759,490,1512,0,149,3382,6999
2010,IRQ,SYR,Iraq,Syrian Arab Republic,REF,Al Hol,R,U,23,29,37,96,8,0,193,30,25,21,137,0,11,224,417
2010,IRQ,SYR,Iraq,Syrian Arab Republic,REF,Al Ladhiqiyah,U,U,40,104,83,319,50,0,596,50,123,112,434,0,52,771,1367
2010,IRQ,SYR,Iraq,Syrian Arab Republic,REF,Al Qunaytirah,U,U,0,0,5,5,0,0,10,0,0,5,5,0,0,10,20
2010,IRQ,SYR,Iraq,Syrian Arab Republic,REF,Ar Raqqah,U,U,22,30,17,51,5,0,125,26,28,21,59,0,0,134,259
2010,IRQ,SYR,Iraq,Syrian Arab Republic,REF,As Suwayda,U,U,0,0,6,18,0,0,24,0,0,9,15,0,0,24,48
2010,IRQ,SYR,Iraq,Syrian Arab Republic,REF,Dar'a,U,U,102,205,151,471,46,0,975,123,197,188,460,0,42,1010,1985
2010,IRQ,SYR,Iraq,Syrian Arab Republic,REF,Dayr az Zawr,U,U,135,206,133,501,33,0,1008,151,195,173,465,0,43,1027,2035
2010,IRQ,SYR,Iraq,Syrian Arab Republic,REF,Dimashq,U,U,3860,7038,6472,27253,3931,0,48554,4018,7625,6713,33331,0,4001,55688,104242
